year,word,frequency,topic
2004,object,0.003239051280680598,14
2005,object,0.003139406292248731,14
2006,object,0.003135671804180106,14
2007,object,0.0030820106788131997,14
2008,object,0.0031094455697797123,14
2009,object,0.0033049793951465127,14
2010,object,0.003684892167322882,14
2011,object,0.004081863160490022,14
2012,object,0.00421946767194272,14
2013,object,0.003975388189691226,14
2014,object,0.0033517434337619616,14
2015,object,0.002838238867580323,14
2016,object,0.0025427640007355994,14
2017,object,0.002378663807336785,14
2000,relative,0.00167519116596797,14
2001,relative,0.001756652750357332,14
2002,relative,0.0018285681868716647,14
2003,relative,0.0019250566444742314,14
2004,relative,0.0020636734027111737,14
2005,relative,0.0023118867151789104,14
2006,relative,0.0026566919243316673,14
2007,relative,0.003051566842604405,14
2008,relative,0.0032096595317921113,14
2009,relative,0.003328655812091647,14
2010,relative,0.003428215081883266,14
2011,relative,0.0038052644444531145,14
2012,relative,0.004699821147728523,14
2013,relative,0.005290176517135458,14
2014,relative,0.004861994511213112,14
2015,relative,0.004055794630924721,14
2016,relative,0.0036688247859328377,14
2017,relative,0.003512914240605235,14
2000,argument,0.003650434506205897,14
2001,argument,0.00356360382377657,14
2002,argument,0.0034447252058566716,14
2003,argument,0.003340828628253477,14
2004,argument,0.003328791263207949,14
2005,argument,0.0033067767852608012,14
2006,argument,0.003178782552150922,14
2007,argument,0.002957895159761431,14
2008,argument,0.0027846724742904244,14
2009,argument,0.0027060684747669747,14
2010,argument,0.002809164783011534,14
2011,argument,0.0030203434768927497,14
2012,argument,0.0031324773891667572,14
2013,argument,0.003132884427615691,14
2014,argument,0.0030445845254656106,14
2015,argument,0.0029073900593554755,14
2016,argument,0.00272616619302046,14
2017,argument,0.0025464262444697392,14
2000,syntax,0.003918693082216276,14
2001,syntax,0.0038386671348776807,14
2002,syntax,0.003740617578214946,14
2003,syntax,0.003682953135292198,14
2004,syntax,0.0036524213345300724,14
2005,syntax,0.0035713673947520013,14
2006,syntax,0.003433054578935817,14
2007,syntax,0.0031241885070313296,14
2008,syntax,0.002777710001679575,14
2009,syntax,0.0025134769912431407,14
2010,syntax,0.0023974009051604176,14
2011,syntax,0.002406090390344755,14
2012,syntax,0.002437902745380424,14
2013,syntax,0.0024788330476511883,14
2014,syntax,0.002513841112698093,14
2015,syntax,0.0025129445182828403,14
2016,syntax,0.0025176713241411948,14
2017,syntax,0.002510152392224139,14
2000,bias,0.0013986631658992929,14
2001,bias,0.0014654804022347016,14
2002,bias,0.0015426703437744708,14
2003,bias,0.0016454304521890707,14
2004,bias,0.0017685969617616346,14
2005,bias,0.0018074118876463124,14
2006,bias,0.0018349673624800267,14
2007,bias,0.0017730302187642364,14
2008,bias,0.0017428140351037785,14
2009,bias,0.0018113967354977676,14
2010,bias,0.002033968631200685,14
2011,bias,0.0023806899535679564,14
2012,bias,0.002704139632395141,14
2013,bias,0.0032428875526890116,14
2014,bias,0.00417848986457325,14
2015,bias,0.005410891376037842,14
2016,bias,0.005888443256533362,14
2017,bias,0.005805403154389633,14
2000,dependency,0.0015197556584624244,14
2001,dependency,0.001568581092032355,14
2002,dependency,0.0016894043387880534,14
2003,dependency,0.0018813398762754878,14
2004,dependency,0.0020865072003475992,14
2005,dependency,0.00227101461085586,14
2006,dependency,0.002352491687714904,14
2007,dependency,0.002626987071075501,14
2008,dependency,0.002782388703856267,14
2009,dependency,0.002881744789559257,14
2010,dependency,0.0027868500213448933,14
2011,dependency,0.002813442162951446,14
2012,dependency,0.0028377289853061213,14
2013,dependency,0.0030407397399162877,14
2014,dependency,0.0034007475301695263,14
2015,dependency,0.0037494803527741223,14
2016,dependency,0.0039809694542860385,14
2017,dependency,0.0038032799594721178,14
2000,position,0.002785318698053725,14
2001,position,0.002775357262566545,14
2002,position,0.0027117294050127416,14
2003,position,0.0025791018056147514,14
2004,position,0.0024559665418980524,14
2005,position,0.0023726171199834707,14
2006,position,0.0023412394057462354,14
2007,position,0.0023278941268834847,14
2008,position,0.0023663062838689,14
2009,position,0.002404465748400047,14
2010,position,0.002460456518862336,14
2011,position,0.002570227303221379,14
2012,position,0.002648018784098894,14
2013,position,0.0027233730595797602,14
2014,position,0.002727106948412047,14
2015,position,0.0027462250544282945,14
2016,position,0.002782938344771781,14
2017,position,0.0028070825408871352,14
2000,aspect,0.0036108953274223933,14
2001,aspect,0.0033177420851905073,14
2002,aspect,0.0029527306142704867,14
2003,aspect,0.0026281870551013876,14
2004,aspect,0.002364433239145519,14
2005,aspect,0.0022195577938109077,14
2006,aspect,0.0021875035899810236,14
2007,aspect,0.0022223888583835986,14
2008,aspect,0.0022960156915397475,14
2009,aspect,0.0024051243884031636,14
2010,aspect,0.002515443681915041,14
2011,aspect,0.0025802240455559014,14
2012,aspect,0.002586123608664837,14
2013,aspect,0.002449070615784447,14
2014,aspect,0.0021904323219197218,14
2015,aspect,0.0019232630645267103,14
2016,aspect,0.0017338004158152988,14
2017,aspect,0.0016319150653195478,14
2000,speech,0.0025697580267086077,14
2001,speech,0.002649097183312343,14
2002,speech,0.0027414824266333185,14
2003,speech,0.0028239468828666174,14
2004,speech,0.0029069526050745074,14
2005,speech,0.0029435492783531757,14
2006,speech,0.0029409212821029647,14
2007,speech,0.002887591923013854,14
2008,speech,0.002784306378532285,14
2009,speech,0.0026304624496358902,14
2010,speech,0.002419267911668059,14
2011,speech,0.0021912960514384253,14
2012,speech,0.001996719341896346,14
2013,speech,0.001859915630416829,14
2014,speech,0.0017852534135698753,14
2015,speech,0.0017583452604398762,14
2016,speech,0.0017559801675490778,14
2017,speech,0.001749074340371204,14
2000,natural,0.0022588249708592086,14
2001,natural,0.002218889014298031,14
2002,natural,0.0021587922593892467,14
2003,natural,0.0020930849007226634,14
2004,natural,0.0020682162427260726,14
2005,natural,0.0021007348673013947,14
2006,natural,0.002196952984409844,14
2007,natural,0.002322790300724169,14
2008,natural,0.0024119459054872806,14
2009,natural,0.002446062165774279,14
2010,natural,0.0024142089090868346,14
